date,bdi_value,bdi_open,bdi_high,bdi_low,bdi_volume,bdi_change_pct,daily_change_pct,rolling_7d_avg,rolling_30d_avg,rolling_90d_avg,above_long_avg,is_spike,is_drop,is_outlier,year,month,quarter,weekday,source,data_type,granularity
2017-08-11,1138.0,1138.0,1138.0,1138.0,0.0,4.21,4.2125,1058.43,946.47,982.96,False,False,False,False,2017,8,3,Friday,investing_bdi_csv,freight_index,daily
2017-08-14,1155.0,1155.0,1155.0,1155.0,0.0,1.49,1.4938,1077.29,955.57,981.84,False,False,False,False,2017,8,3,Monday,investing_bdi_csv,freight_index,daily
2017-08-15,1169.0,1169.0,1169.0,1169.0,0.0,1.21,1.2121,1096.86,965.5,981.24,False,False,False,False,2017,8,3,Tuesday,investing_bdi_csv,freight_index,daily
2017-08-16,1207.0,1207.0,1207.0,1207.0,0.0,3.25,3.2506,1121.29,977.5,981.16,False,False,False,False,2017,8,3,Wednesday,investing_bdi_csv,freight_index,daily
2017-08-17,1247.0,1247.0,1247.0,1247.0,0.0,3.31,3.314,1151.14,991.43,981.42,False,False,False,False,2017,8,3,Thursday,investing_bdi_csv,freight_index,daily
2017-08-18,1260.0,1260.0,1260.0,1260.0,0.0,1.04,1.0425,1181.14,1006.03,981.74,False,False,False,False,2017,8,3,Friday,investing_bdi_csv,freight_index,daily
2017-08-21,1266.0,1266.0,1266.0,1266.0,0.0,0.48,0.4762,1206.0,1020.9,981.79,False,False,False,False,2017,8,3,Monday,investing_bdi_csv,freight_index,daily
2017-08-22,1249.0,1249.0,1249.0,1249.0,0.0,-1.34,-1.3428,1221.86,1034.87,981.42,False,False,False,False,2017,8,3,Tuesday,investing_bdi_csv,freight_index,daily
2017-08-23,1222.0,1222.0,1222.0,1222.0,0.0,-2.16,-2.1617,1231.43,1046.97,980.6,False,False,False,False,2017,8,3,Wednesday,investing_bdi_csv,freight_index,daily
2017-08-24,1200.0,1200.0,1200.0,1200.0,0.0,-1.8,-1.8003,1235.86,1057.37,979.56,False,False,False,False,2017,8,3,Thursday,investing_bdi_csv,freight_index,daily
2017-08-25,1209.0,1209.0,1209.0,1209.0,0.0,0.75,0.75,1236.14,1067.67,978.79,False,False,False,False,2017,8,3,Friday,investing_bdi_csv,freight_index,daily
2017-08-29,1203.0,1203.0,1203.0,1203.0,0.0,-0.5,-0.4963,1229.86,1077.37,978.34,False,False,False,False,2017,8,3,Tuesday,investing_bdi_csv,freight_index,daily
2017-08-30,1181.0,1181.0,1181.0,1181.0,0.0,-1.83,-1.8288,1218.57,1085.67,978.19,False,False,False,False,2017,8,3,Wednesday,investing_bdi_csv,freight_index,daily
2017-08-31,1184.0,1184.0,1184.0,1184.0,0.0,0.25,0.254,1206.86,1093.53,978.34,False,False,False,False,2017,8,3,Thursday,investing_bdi_csv,freight_index,daily
2017-09-01,1183.0,1183.0,1183.0,1183.0,0.0,-0.08,-0.0845,1197.43,1100.83,978.67,False,False,False,False,2017,9,3,Friday,investing_bdi_csv,freight_index,daily
2017-09-04,1187.0,1187.0,1187.0,1187.0,0.0,0.34,0.3381,1192.43,1107.83,979.11,False,False,False,False,2017,9,3,Monday,investing_bdi_csv,freight_index,daily
2017-09-05,1215.0,1215.0,1215.0,1215.0,0.0,2.36,2.3589,1194.57,1115.77,980.01,False,False,False,False,2017,9,3,Tuesday,investing_bdi_csv,freight_index,daily
2017-09-06,1250.0,1250.0,1250.0,1250.0,0.0,2.88,2.8807,1200.43,1124.77,981.58,False,False,False,False,2017,9,3,Wednesday,investing_bdi_csv,freight_index,daily
2017-09-07,1296.0,1296.0,1296.0,1296.0,0.0,3.68,3.68,1213.71,1135.7,984.06,False,False,False,False,2017,9,3,Thursday,investing_bdi_csv,freight_index,daily
2017-09-08,1332.0,1332.0,1332.0,1332.0,0.0,2.78,2.7778,1235.29,1148.7,987.37,False,False,False,False,2017,9,3,Friday,investing_bdi_csv,freight_index,daily
2017-09-11,1355.0,1355.0,1355.0,1355.0,0.0,1.73,1.7267,1259.71,1162.77,991.27,False,False,False,False,2017,9,3,Monday,investing_bdi_csv,freight_index,daily
2017-09-12,1344.0,1344.0,1344.0,1344.0,0.0,-0.81,-0.8118,1282.71,1176.03,995.16,False,False,False,False,2017,9,3,Tuesday,investing_bdi_csv,freight_index,daily
2017-09-13,1337.0,1337.0,1337.0,1337.0,0.0,-0.52,-0.5208,1304.14,1188.43,998.89,False,False,False,False,2017,9,3,Wednesday,investing_bdi_csv,freight_index,daily
2017-09-14,1361.0,1361.0,1361.0,1361.0,0.0,1.8,1.7951,1325.0,1200.7,1002.82,False,False,False,False,2017,9,3,Thursday,investing_bdi_csv,freight_index,daily
2017-09-15,1385.0,1385.0,1385.0,1385.0,0.0,1.76,1.7634,1344.29,1212.77,1007.04,False,False,False,False,2017,9,3,Friday,investing_bdi_csv,freight_index,daily
2017-09-18,1398.0,1398.0,1398.0,1398.0,0.0,0.94,0.9386,1358.86,1224.97,1011.33,False,False,False,False,2017,9,3,Monday,investing_bdi_csv,freight_index,daily
2017-09-19,1415.0,1415.0,1415.0,1415.0,0.0,1.22,1.216,1370.71,1237.6,1015.79,False,False,False,False,2017,9,3,Tuesday,investing_bdi_csv,freight_index,daily
2017-09-20,1449.0,1449.0,1449.0,1449.0,0.0,2.4,2.4028,1384.14,1251.3,1020.84,False,False,False,False,2017,9,3,Wednesday,investing_bdi_csv,freight_index,daily
2017-09-21,1470.0,1470.0,1470.0,1470.0,0.0,1.45,1.4493,1402.14,1265.3,1026.29,True,False,False,False,2017,9,3,Thursday,investing_bdi_csv,freight_index,daily
2017-09-22,1502.0,1502.0,1502.0,1502.0,0.0,2.18,2.1769,1425.71,1278.97,1032.31,True,False,False,False,2017,9,3,Friday,investing_bdi_csv,freight_index,daily
2017-09-25,1503.0,1503.0,1503.0,1503.0,0.0,0.07,0.0666,1446.0,1291.13,1038.38,True,False,False,False,2017,9,3,Monday,investing_bdi_csv,freight_index,daily
2017-09-26,1476.0,1476.0,1476.0,1476.0,0.0,-1.8,-1.7964,1459.0,1301.83,1044.16,True,False,False,False,2017,9,3,Tuesday,investing_bdi_csv,freight_index,daily
2017-09-27,1429.0,1429.0,1429.0,1429.0,0.0,-3.18,-3.1843,1463.43,1310.5,1049.43,False,False,False,False,2017,9,3,Wednesday,investing_bdi_csv,freight_index,daily
2017-09-28,1391.0,1391.0,1391.0,1391.0,0.0,-2.66,-2.6592,1460.0,1316.63,1054.34,False,False,False,False,2017,9,3,Thursday,investing_bdi_csv,freight_index,daily
2017-09-29,1356.0,1356.0,1356.0,1356.0,0.0,-2.52,-2.5162,1446.71,1320.27,1059.03,False,False,False,False,2017,9,3,Friday,investing_bdi_csv,freight_index,daily
2017-10-02,1328.0,1328.0,1328.0,1328.0,0.0,-2.06,-2.0649,1426.43,1322.53,1063.59,False,False,False,False,2017,10,4,Monday,investing_bdi_csv,freight_index,daily
2017-10-03,1308.0,1308.0,1308.0,1308.0,0.0,-1.51,-1.506,1398.71,1323.93,1067.99,False,False,False,False,2017,10,4,Tuesday,investing_bdi_csv,freight_index,daily
2017-10-04,1320.0,1320.0,1320.0,1320.0,0.0,0.92,0.9174,1372.57,1326.3,1072.66,False,False,False,False,2017,10,4,Wednesday,investing_bdi_csv,freight_index,daily
2017-10-05,1382.0,1382.0,1382.0,1382.0,0.0,4.7,4.697,1359.14,1331.63,1078.26,False,False,False,False,2017,10,4,Thursday,investing_bdi_csv,freight_index,daily
2017-10-06,1405.0,1405.0,1405.0,1405.0,0.0,1.66,1.6643,1355.71,1338.47,1084.42,False,False,False,False,2017,10,4,Friday,investing_bdi_csv,freight_index,daily
2017-10-09,1411.0,1411.0,1411.0,1411.0,0.0,0.43,0.427,1358.57,1345.2,1090.88,False,False,False,False,2017,10,4,Monday,investing_bdi_csv,freight_index,daily
2017-10-10,1418.0,1418.0,1418.0,1418.0,0.0,0.5,0.4961,1367.43,1352.37,1097.51,False,False,False,False,2017,10,4,Tuesday,investing_bdi_csv,freight_index,daily
2017-10-11,1433.0,1433.0,1433.0,1433.0,0.0,1.06,1.0578,1382.43,1360.77,1104.34,False,False,False,False,2017,10,4,Wednesday,investing_bdi_csv,freight_index,daily
2017-10-12,1458.0,1458.0,1458.0,1458.0,0.0,1.74,1.7446,1403.86,1369.9,1111.42,False,False,False,False,2017,10,4,Thursday,investing_bdi_csv,freight_index,daily
2017-10-13,1485.0,1485.0,1485.0,1485.0,0.0,1.85,1.8519,1427.43,1379.97,1118.77,True,False,False,False,2017,10,4,Friday,investing_bdi_csv,freight_index,daily
2017-10-16,1523.0,1523.0,1523.0,1523.0,0.0,2.56,2.5589,1447.57,1391.17,1126.26,True,False,False,False,2017,10,4,Monday,investing_bdi_csv,freight_index,daily
2017-10-17,1552.0,1552.0,1552.0,1552.0,0.0,1.9,1.9041,1468.57,1402.4,1133.83,True,False,False,False,2017,10,4,Tuesday,investing_bdi_csv,freight_index,daily
2017-10-18,1566.0,1566.0,1566.0,1566.0,0.0,0.9,0.9021,1490.71,1412.93,1141.57,True,False,False,False,2017,10,4,Wednesday,investing_bdi_csv,freight_index,daily
2017-10-19,1582.0,1582.0,1582.0,1582.0,0.0,1.02,1.0217,1514.14,1422.47,1149.53,True,False,False,False,2017,10,4,Thursday,investing_bdi_csv,freight_index,daily
2017-10-20,1578.0,1578.0,1578.0,1578.0,0.0,-0.25,-0.2528,1534.86,1430.67,1157.57,True,False,False,False,2017,10,4,Friday,investing_bdi_csv,freight_index,daily
2017-10-23,1586.0,1586.0,1586.0,1586.0,0.0,0.51,0.507,1553.14,1438.37,1165.73,True,False,False,False,2017,10,4,Monday,investing_bdi_csv,freight_index,daily
2017-10-24,1588.0,1588.0,1588.0,1588.0,0.0,0.13,0.1261,1567.86,1446.5,1173.96,True,False,False,False,2017,10,4,Tuesday,investing_bdi_csv,freight_index,daily
2017-10-25,1573.0,1573.0,1573.0,1573.0,0.0,-0.94,-0.9446,1575.0,1454.37,1182.02,True,False,False,False,2017,10,4,Wednesday,investing_bdi_csv,freight_index,daily
2017-10-26,1555.0,1555.0,1555.0,1555.0,0.0,-1.14,-1.1443,1575.43,1460.83,1189.92,True,False,False,False,2017,10,4,Thursday,investing_bdi_csv,freight_index,daily
2017-10-27,1546.0,1546.0,1546.0,1546.0,0.0,-0.58,-0.5788,1572.57,1466.2,1197.6,True,False,False,False,2017,10,4,Friday,investing_bdi_csv,freight_index,daily
2017-10-30,1534.0,1534.0,1534.0,1534.0,0.0,-0.78,-0.7762,1565.71,1470.73,1204.98,True,False,False,False,2017,10,4,Monday,investing_bdi_csv,freight_index,daily
2017-10-31,1522.0,1522.0,1522.0,1522.0,0.0,-0.78,-0.7823,1557.71,1474.3,1212.07,True,False,False,False,2017,10,4,Tuesday,investing_bdi_csv,freight_index,daily
2017-11-01,1496.0,1496.0,1496.0,1496.0,0.0,-1.71,-1.7083,1544.86,1475.87,1218.66,True,False,False,False,2017,11,4,Wednesday,investing_bdi_csv,freight_index,daily
2017-11-02,1482.0,1482.0,1482.0,1482.0,0.0,-0.94,-0.9358,1529.71,1476.27,1224.8,True,False,False,False,2017,11,4,Thursday,investing_bdi_csv,freight_index,daily
2017-11-03,1476.0,1476.0,1476.0,1476.0,0.0,-0.4,-0.4049,1515.86,1475.4,1230.98,True,False,False,False,2017,11,4,Friday,investing_bdi_csv,freight_index,daily
2017-11-06,1473.0,1473.0,1473.0,1473.0,0.0,-0.2,-0.2033,1504.14,1474.4,1237.33,True,False,False,False,2017,11,4,Monday,investing_bdi_csv,freight_index,daily
2017-11-07,1477.0,1477.0,1477.0,1477.0,0.0,0.27,0.2716,1494.29,1474.43,1243.94,True,False,False,False,2017,11,4,Tuesday,investing_bdi_csv,freight_index,daily
2017-11-08,1486.0,1486.0,1486.0,1486.0,0.0,0.61,0.6093,1487.43,1476.33,1250.78,True,False,False,False,2017,11,4,Wednesday,investing_bdi_csv,freight_index,daily
2017-11-09,1481.0,1481.0,1481.0,1481.0,0.0,-0.34,-0.3365,1481.57,1479.33,1257.82,True,False,False,False,2017,11,4,Thursday,investing_bdi_csv,freight_index,daily
2017-11-10,1464.0,1464.0,1464.0,1464.0,0.0,-1.15,-1.1479,1477.0,1482.93,1264.88,False,False,False,False,2017,11,4,Friday,investing_bdi_csv,freight_index,daily
2017-11-13,1445.0,1445.0,1445.0,1445.0,0.0,-1.3,-1.2978,1471.71,1486.83,1271.8,False,False,False,False,2017,11,4,Monday,investing_bdi_csv,freight_index,daily
2017-11-14,1405.0,1405.0,1405.0,1405.0,0.0,-2.77,-2.7682,1461.57,1490.07,1278.3,False,False,False,False,2017,11,4,Tuesday,investing_bdi_csv,freight_index,daily
2017-11-15,1374.0,1374.0,1374.0,1374.0,0.0,-2.21,-2.2064,1447.43,1491.87,1284.34,False,False,False,False,2017,11,4,Wednesday,investing_bdi_csv,freight_index,daily
2017-11-16,1361.0,1361.0,1361.0,1361.0,0.0,-0.95,-0.9461,1430.86,1491.17,1289.92,False,False,False,False,2017,11,4,Thursday,investing_bdi_csv,freight_index,daily
2017-11-17,1371.0,1371.0,1371.0,1371.0,0.0,0.73,0.7348,1414.43,1490.03,1295.29,False,False,False,False,2017,11,4,Friday,investing_bdi_csv,freight_index,daily
2017-11-20,1385.0,1385.0,1385.0,1385.0,0.0,1.02,1.0212,1400.71,1489.17,1300.68,False,False,False,False,2017,11,4,Monday,investing_bdi_csv,freight_index,daily
2017-11-21,1396.0,1396.0,1396.0,1396.0,0.0,0.79,0.7942,1391.0,1488.43,1306.06,False,False,False,False,2017,11,4,Tuesday,investing_bdi_csv,freight_index,daily
2017-11-22,1413.0,1413.0,1413.0,1413.0,0.0,1.22,1.2178,1386.43,1487.77,1311.4,False,False,False,False,2017,11,4,Wednesday,investing_bdi_csv,freight_index,daily
2017-11-23,1445.0,1445.0,1445.0,1445.0,0.0,2.26,2.2647,1392.14,1487.33,1316.92,False,False,False,False,2017,11,4,Thursday,investing_bdi_csv,freight_index,daily
2017-11-24,1458.0,1458.0,1458.0,1458.0,0.0,0.9,0.8997,1404.14,1486.43,1322.41,False,False,False,False,2017,11,4,Friday,investing_bdi_csv,freight_index,daily
2017-11-27,1477.0,1477.0,1477.0,1477.0,0.0,1.3,1.3032,1420.71,1484.9,1327.97,True,False,False,False,2017,11,4,Monday,investing_bdi_csv,freight_index,daily
2017-11-28,1506.0,1506.0,1506.0,1506.0,0.0,1.96,1.9634,1440.0,1483.37,1333.84,True,False,False,False,2017,11,4,Tuesday,investing_bdi_csv,freight_index,daily
2017-11-29,1536.0,1536.0,1536.0,1536.0,0.0,1.99,1.992,1461.57,1482.37,1340.02,True,False,False,False,2017,11,4,Wednesday,investing_bdi_csv,freight_index,daily
2017-11-30,1578.0,1578.0,1578.0,1578.0,0.0,2.73,2.7344,1487.57,1482.23,1346.8,True,False,False,False,2017,11,4,Thursday,investing_bdi_csv,freight_index,daily
2017-12-01,1626.0,1626.0,1626.0,1626.0,0.0,3.04,3.0418,1518.0,1483.83,1354.4,True,False,False,False,2017,12,4,Friday,investing_bdi_csv,freight_index,daily
2017-12-04,1662.0,1662.0,1662.0,1662.0,0.0,2.21,2.214,1549.0,1486.37,1362.5,True,False,False,False,2017,12,4,Monday,investing_bdi_csv,freight_index,daily
2017-12-05,1666.0,1666.0,1666.0,1666.0,0.0,0.24,0.2407,1578.71,1488.97,1370.5,True,False,False,False,2017,12,4,Tuesday,investing_bdi_csv,freight_index,daily
2017-12-06,1670.0,1670.0,1670.0,1670.0,0.0,0.24,0.2401,1606.29,1492.2,1378.33,True,False,False,False,2017,12,4,Wednesday,investing_bdi_csv,freight_index,daily
2017-12-07,1679.0,1679.0,1679.0,1679.0,0.0,0.54,0.5389,1631.0,1496.33,1385.96,True,False,False,False,2017,12,4,Thursday,investing_bdi_csv,freight_index,daily
2017-12-08,1702.0,1702.0,1702.0,1702.0,0.0,1.37,1.3699,1654.71,1501.53,1393.5,True,False,False,False,2017,12,4,Friday,investing_bdi_csv,freight_index,daily
2017-12-11,1727.0,1727.0,1727.0,1727.0,0.0,1.47,1.4689,1676.0,1507.97,1401.22,True,False,False,False,2017,12,4,Monday,investing_bdi_csv,freight_index,daily
2017-12-12,1743.0,1743.0,1743.0,1743.0,0.0,0.93,0.9265,1692.71,1515.33,1409.08,True,False,False,False,2017,12,4,Tuesday,investing_bdi_csv,freight_index,daily
2017-12-13,1730.0,1730.0,1730.0,1730.0,0.0,-0.75,-0.7458,1702.43,1523.13,1416.77,True,False,False,False,2017,12,4,Wednesday,investing_bdi_csv,freight_index,daily
2017-12-14,1668.0,1668.0,1668.0,1668.0,0.0,-3.58,-3.5838,1702.71,1529.33,1423.63,True,False,False,False,2017,12,4,Thursday,investing_bdi_csv,freight_index,daily
2017-12-15,1619.0,1619.0,1619.0,1619.0,0.0,-2.94,-2.9376,1695.43,1534.1,1429.49,True,False,False,False,2017,12,4,Friday,investing_bdi_csv,freight_index,daily
2017-12-18,1588.0,1588.0,1588.0,1588.0,0.0,-1.91,-1.9148,1682.43,1537.93,1434.49,True,False,False,False,2017,12,4,Monday,investing_bdi_csv,freight_index,daily
2017-12-19,1547.0,1547.0,1547.0,1547.0,0.0,-2.58,-2.5819,1660.29,1540.27,1438.84,True,False,False,False,2017,12,4,Tuesday,investing_bdi_csv,freight_index,daily
2017-12-20,1476.0,1476.0,1476.0,1476.0,0.0,-4.59,-4.5895,1624.43,1539.93,1442.26,True,False,False,False,2017,12,4,Wednesday,investing_bdi_csv,freight_index,daily
2017-12-21,1430.0,1430.0,1430.0,1430.0,0.0,-3.12,-3.1165,1579.71,1538.23,1444.73,False,False,False,False,2017,12,4,Thursday,investing_bdi_csv,freight_index,daily
2017-12-22,1366.0,1366.0,1366.0,1366.0,0.0,-4.48,-4.4755,1527.71,1534.97,1446.06,False,False,False,False,2017,12,4,Friday,investing_bdi_csv,freight_index,daily
2018-01-02,1230.0,1230.0,1230.0,1230.0,0.0,-9.96,-9.9561,1465.14,1527.8,1445.72,False,False,True,False,2018,1,1,Tuesday,investing_bdi_csv,freight_index,daily
2018-01-03,1262.0,1262.0,1262.0,1262.0,0.0,2.6,2.6016,1414.14,1523.03,1445.68,False,False,False,False,2018,1,1,Wednesday,investing_bdi_csv,freight_index,daily
2018-01-04,1341.0,1341.0,1341.0,1341.0,0.0,6.26,6.2599,1378.86,1521.93,1446.7,False,True,False,False,2018,1,1,Thursday,investing_bdi_csv,freight_index,daily
2018-01-05,1371.0,1371.0,1371.0,1371.0,0.0,2.24,2.2371,1353.71,1522.27,1448.36,False,False,False,False,2018,1,1,Friday,investing_bdi_csv,freight_index,daily
2018-01-08,1385.0,1385.0,1385.0,1385.0,0.0,1.02,1.0212,1340.71,1522.73,1450.41,False,False,False,False,2018,1,1,Monday,investing_bdi_csv,freight_index,daily
2018-01-09,1395.0,1395.0,1395.0,1395.0,0.0,0.72,0.722,1335.71,1523.07,1452.48,False,False,False,False,2018,1,1,Tuesday,investing_bdi_csv,freight_index,daily
2018-01-10,1366.0,1366.0,1366.0,1366.0,0.0,-2.08,-2.0789,1335.71,1522.07,1454.29,False,False,False,False,2018,1,1,Wednesday,investing_bdi_csv,freight_index,daily
2018-01-11,1303.0,1303.0,1303.0,1303.0,0.0,-4.61,-4.612,1346.14,1518.4,1455.64,False,False,False,False,2018,1,1,Thursday,investing_bdi_csv,freight_index,daily
2018-01-12,1279.0,1279.0,1279.0,1279.0,0.0,-1.84,-1.8419,1348.57,1512.87,1456.7,False,False,False,False,2018,1,1,Friday,investing_bdi_csv,freight_index,daily
2018-01-15,1264.0,1264.0,1264.0,1264.0,0.0,-1.17,-1.1728,1337.57,1506.4,1457.6,False,False,False,False,2018,1,1,Monday,investing_bdi_csv,freight_index,daily
2018-01-16,1221.0,1221.0,1221.0,1221.0,0.0,-3.4,-3.4019,1316.14,1497.87,1457.98,False,False,False,False,2018,1,1,Tuesday,investing_bdi_csv,freight_index,daily
2018-01-17,1164.0,1164.0,1164.0,1164.0,0.0,-4.67,-4.6683,1284.57,1486.47,1457.41,False,False,False,False,2018,1,1,Wednesday,investing_bdi_csv,freight_index,daily
2018-01-18,1139.0,1139.0,1139.0,1139.0,0.0,-2.15,-2.1478,1248.0,1473.23,1456.18,False,False,False,False,2018,1,1,Thursday,investing_bdi_csv,freight_index,daily
2018-01-19,1125.0,1125.0,1125.0,1125.0,0.0,-1.23,-1.2291,1213.57,1458.13,1454.28,False,False,False,False,2018,1,1,Friday,investing_bdi_csv,freight_index,daily
2018-01-22,1129.0,1129.0,1129.0,1129.0,0.0,0.36,0.3556,1188.71,1441.57,1452.02,False,False,False,False,2018,1,1,Monday,investing_bdi_csv,freight_index,daily
2018-01-23,1157.0,1157.0,1157.0,1157.0,0.0,2.48,2.4801,1171.29,1424.73,1449.82,False,False,False,False,2018,1,1,Tuesday,investing_bdi_csv,freight_index,daily
2018-01-24,1200.0,1200.0,1200.0,1200.0,0.0,3.72,3.7165,1162.14,1409.2,1448.22,False,False,False,False,2018,1,1,Wednesday,investing_bdi_csv,freight_index,daily
2018-01-25,1217.0,1217.0,1217.0,1217.0,0.0,1.42,1.4167,1161.57,1394.1,1446.89,False,False,False,False,2018,1,1,Thursday,investing_bdi_csv,freight_index,daily
2018-01-26,1219.0,1219.0,1219.0,1219.0,0.0,0.16,0.1643,1169.43,1378.77,1445.31,False,False,False,False,2018,1,1,Friday,investing_bdi_csv,freight_index,daily
2018-01-29,1214.0,1214.0,1214.0,1214.0,0.0,-0.41,-0.4102,1180.14,1362.5,1443.41,False,False,False,False,2018,1,1,Monday,investing_bdi_csv,freight_index,daily
2018-01-30,1191.0,1191.0,1191.0,1191.0,0.0,-1.89,-1.8946,1189.57,1344.63,1441.11,False,False,False,False,2018,1,1,Tuesday,investing_bdi_csv,freight_index,daily
2018-01-31,1152.0,1152.0,1152.0,1152.0,0.0,-3.27,-3.2746,1192.86,1324.93,1438.19,False,False,False,False,2018,1,1,Wednesday,investing_bdi_csv,freight_index,daily
2018-02-01,1114.0,1114.0,1114.0,1114.0,0.0,-3.3,-3.2986,1186.71,1304.4,1434.47,False,False,False,False,2018,2,1,Thursday,investing_bdi_csv,freight_index,daily
2018-02-02,1095.0,1095.0,1095.0,1095.0,0.0,-1.71,-1.7056,1171.71,1285.3,1430.3,False,False,False,False,2018,2,1,Friday,investing_bdi_csv,freight_index,daily
2018-02-05,1082.0,1082.0,1082.0,1082.0,0.0,-1.19,-1.1872,1152.43,1267.4,1425.63,False,False,False,False,2018,2,1,Monday,investing_bdi_csv,freight_index,daily
2018-02-06,1095.0,1095.0,1095.0,1095.0,0.0,1.2,1.2015,1134.71,1250.97,1421.1,False,False,False,False,2018,2,1,Tuesday,investing_bdi_csv,freight_index,daily
2018-02-07,1097.0,1097.0,1097.0,1097.0,0.0,0.18,0.1826,1118.0,1235.97,1416.89,False,False,False,False,2018,2,1,Wednesday,investing_bdi_csv,freight_index,daily
2018-02-08,1106.0,1106.0,1106.0,1106.0,0.0,0.82,0.8204,1105.86,1223.63,1413.3,False,False,False,False,2018,2,1,Thursday,investing_bdi_csv,freight_index,daily
2018-02-09,1125.0,1125.0,1125.0,1125.0,0.0,1.72,1.7179,1102.0,1213.47,1410.34,False,False,False,False,2018,2,1,Friday,investing_bdi_csv,freight_index,daily
2018-02-12,1123.0,1123.0,1123.0,1123.0,0.0,-0.18,-0.1778,1103.29,1205.37,1407.76,False,False,False,False,2018,2,1,Monday,investing_bdi_csv,freight_index,daily
2018-02-13,1114.0,1114.0,1114.0,1114.0,0.0,-0.8,-0.8014,1106.0,1201.5,1405.38,False,False,False,False,2018,2,1,Tuesday,investing_bdi_csv,freight_index,daily
2018-02-14,1095.0,1095.0,1095.0,1095.0,0.0,-1.71,-1.7056,1107.86,1195.93,1403.01,False,False,False,False,2018,2,1,Wednesday,investing_bdi_csv,freight_index,daily
2018-02-15,1089.0,1089.0,1089.0,1089.0,0.0,-0.55,-0.5479,1107.0,1187.53,1400.44,False,False,False,False,2018,2,1,Thursday,investing_bdi_csv,freight_index,daily
2018-02-16,1084.0,1084.0,1084.0,1084.0,0.0,-0.46,-0.4591,1105.14,1177.97,1397.13,False,False,False,False,2018,2,1,Friday,investing_bdi_csv,freight_index,daily
2018-02-19,1087.0,1087.0,1087.0,1087.0,0.0,0.28,0.2768,1102.43,1168.03,1393.6,False,False,False,False,2018,2,1,Monday,investing_bdi_csv,freight_index,daily
2018-02-20,1117.0,1117.0,1117.0,1117.0,0.0,2.76,2.7599,1101.29,1158.77,1390.33,False,False,False,False,2018,2,1,Tuesday,investing_bdi_csv,freight_index,daily
2018-02-21,1146.0,1146.0,1146.0,1146.0,0.0,2.6,2.5962,1104.57,1151.43,1387.31,False,False,False,False,2018,2,1,Wednesday,investing_bdi_csv,freight_index,daily
2018-02-22,1167.0,1167.0,1167.0,1167.0,0.0,1.83,1.8325,1112.14,1146.9,1384.36,False,False,False,False,2018,2,1,Thursday,investing_bdi_csv,freight_index,daily
2018-02-23,1185.0,1185.0,1185.0,1185.0,0.0,1.54,1.5424,1125.0,1143.77,1381.32,False,False,False,False,2018,2,1,Friday,investing_bdi_csv,freight_index,daily
